Номер закладной	Дата выдачи	Дата погашения	Текущий ОД	Ставка по кредиту	Кредит/Залог	Регион	Первоначальный ОД	Доходы заемщика	Образование	Продукт
301	2008-09-26	2027-08-30	569993.32	13.19	83.14	24	1850000.0	19241.5	3	0
302	2008-09-29	2023-11-29	1024515.72	12.44	79.27	77	1990000.0	43500.0	3	0
303	2008-09-29	2022-04-11	704769.37	11.55	29.17	77	3000000.0	58841.26	4	0
304	2008-09-29	2033-02-28	1023885.35	12.94	80.0	66	5400000.0	140317.66	5	0
305	2008-09-30	2033-06-28	3682024.89	13.19	84.84	72	4200000.0	52849.09	3	0
306	2008-09-30	2023-11-30	1338051.81	13.69	81.81	77	2510000.0	33779.13	5	0
307	2008-10-01	2033-12-01	1771397.8	13.19	80.64	54	2000000.0	26100.0	5	0
308	2008-10-02	2023-09-28	340102.2	11.94	56.77	74	1000000.0	27361.5	3	0
309	2008-10-02	2023-12-01	1021192.84	12.19	80.69	31	2000000.0	35000.0	3	0
310	2008-10-02	2023-12-01	962522.16	11.94	79.49	66	1900000.0	43500.0	5	0
311	2008-10-03	2023-12-01	784367.43	12.94	63.07	59	1500000.0	34898.22	3	0
312	2008-10-06	2023-12-06	909482.15	13.94	87.1	66	1784000.0	27803.38	5	0
313	2008-10-09	2030-12-09	2075100.57	12.94	74.44	66	2520000.0	38019.0	5	0
314	2008-10-09	2023-12-08	859228.87	11.94	63.07	24	1700000.0	22540.72	3	0
315	2008-10-09	2033-12-09	1273111.12	14.44	79.32	24	1750000.0	42000.0	3	0
316	2008-10-10	2033-04-28	576167.72	13.19	82.95	74	1100000.0	30000.0	3	0
317	2008-10-10	2023-12-08	594621.77	12.69	82.14	72	1150000.0	31069.43	3	0
318	2008-10-10	2033-06-20	1576472.3	13.4	84.94	58	2200000.0	67251.0	5	0
319	2008-10-13	2023-12-13	1501361.83	12.94	77.06	77	2880000.0	59116.66	5	0
320	2008-10-14	2023-09-28	337808.6	12.44	47.72	74	1100000.0	35000.0	3	0
321	2008-10-14	2023-12-14	657721.8	13.44	67.82	34	2150000.0	17627.47	3	0
322	2008-10-15	2023-12-15	754676.32	12.44	78.37	66	1450000.0	35000.0	4	0
323	2008-10-16	2028-12-15	1644703.76	13.19	89.51	66	2130000.0	45400.0	5	0
324	2008-10-16	2023-12-15	410924.25	12.44	36.03	74	800000.0	36420.95	3	0
325	2008-10-17	2023-12-15	523104.98	12.94	65.14	74	1000000.0	42550.0	3	0
326	2008-10-17	2023-12-15	1114624.1	11.94	75.0	66	2200000.0	53001.66	4	0
327	2008-10-17	2028-12-15	738656.57	13.69	90.0	4	1440000.0	11362.18	3	0
328	2008-10-20	2023-12-20	752937.88	12.44	79.67	18	1450000.0	14354.51	5	0
329	2008-10-21	2021-12-21	543825.06	11.44	50.79	74	1600000.0	47850.0	3	0
330	2008-10-22	2020-01-28	230746.93	12.94	71.47	59	2320000.0	241666.67	3	0
331	2008-10-23	2028-07-28	568763.32	12.44	74.94	74	1500000.0	33040.66	3	0
332	2008-10-23	2021-05-10	1490924.94	12.69	82.73	77	6300000.0	56460.23	5	0
333	2008-10-23	2028-12-22	1273254.72	13.44	77.55	72	1900000.0	37849.12	3	0
334	2008-10-24	2023-12-22	522311.67	12.44	75.47	21	1003000.0	22018.4	3	0
335	2008-10-27	2038-11-18	903885.56	13.19	63.57	23	960000.0	19716.16	4	0
336	2008-10-27	2022-12-27	370282.56	12.94	79.86	74	1150000.0	25417.77	3	0
337	2008-10-28	2033-08-18	2523729.98	11.75	70.81	77	3370000.0	57173.12	5	0
338	2008-10-29	2025-02-18	814563.15	12.94	78.72	54	1480000.0	20946.86	5	0
339	2008-10-30	2020-11-30	187287.72	14.35	70.0	74	840000.0	34992.82	3	0
340	2008-10-30	2023-12-29	531892.57	13.15	50.32	73	1000000.0	31531.88	3	0
341	2008-10-31	2023-12-29	1162545.68	12.94	78.99	78	3061280.0	28943.61	5	0
342	2008-10-31	2023-12-29	635324.85	12.94	78.45	18	1200000.0	16689.52	6	0
343	2008-11-01	2024-01-01	1922894.16	12.44	74.96	77	3695000.0	75000.0	5	0
344	2008-11-01	2024-01-01	780286.88	12.44	37.5	52	1500000.0	44707.87	3	0
345	2008-11-05	2034-01-05	1204544.86	13.65	47.98	74	1346000.0	47199.16	3	0
346	2008-11-06	2024-01-05	502329.18	12.44	65.62	74	1050000.0	23179.84	3	0
347	2008-11-07	2029-01-05	555191.07	14.35	53.84	74	700000.0	17923.77	3	0
348	2008-11-07	2024-01-05	432117.16	12.44	75.66	66	830000.0	21222.77	5	0
349	2008-11-07	2024-01-05	665816.06	14.65	80.0	72	1200000.0	30450.0	3	0
350	2008-11-07	2022-04-28	486523.12	13.69	83.52	70	1420000.0	29178.06	5	0
351	2008-11-07	2024-01-05	552051.98	12.19	87.36	77	3500000.0	88864.28	4	0
352	2008-11-10	2024-01-10	2144527.12	12.44	62.19	77	4060000.0	100000.0	5	0
353	2008-11-13	2023-11-28	401968.45	11.94	79.47	72	1200000.0	25012.0	3	0
354	2008-11-13	2024-01-12	697735.68	13.15	28.59	11	1291000.0	26549.95	3	0
355	2008-11-13	2024-01-12	1072324.16	12.94	74.65	77	2000000.0	47628.95	4	0
356	2008-11-13	2022-12-28	1647267.01	14.15	71.72	78	4000000.0	89454.21	5	0
357	2008-11-13	2024-01-12	1057198.82	12.44	46.51	54	2000000.0	48000.0	5	0
358	2008-11-13	2024-01-12	765363.57	12.94	79.84	24	1450000.0	37410.0	3	0
359	2008-11-14	2024-01-12	447955.3	13.85	29.98	24	827000.0	18955.25	3	0
360	2008-11-14	2024-01-12	534866.68	12.94	66.4	74	1000000.0	13374.26	3	0
361	2008-11-14	2033-10-18	942308.32	11.94	54.38	24	1500000.0	33162.12	3	0
362	2008-11-14	2029-01-12	756031.94	12.94	39.24	24	981000.0	65500.0	3	0
363	2008-11-14	2024-01-12	337858.2	12.44	39.78	56	640000.0	19266.7	3	0
364	2008-11-17	2034-01-17	1051758.3	13.69	83.57	63	1175000.0	28279.04	5	0
365	2008-11-17	2028-06-28	791915.43	12.94	65.53	35	1100000.0	23929.79	5	0
366	2008-11-18	2024-01-18	686836.96	13.15	57.95	34	1290000.0	23802.68	3	0
367	2008-11-18	2034-01-18	948900.16	12.44	35.52	72	1080000.0	26100.0	3	0
368	2008-11-18	2038-06-28	486347.03	14.6	47.28	42	1064000.0	26113.9	3	0
369	2008-11-19	2024-01-19	1315336.61	14.65	79.96	78	2333000.0	64380.0	5	0
370	2008-11-20	2022-07-28	379995.61	14.35	77.9	55	1280000.0	26192.99	5	0
371	2008-11-20	2024-01-22	430938.11	13.15	42.48	74	800000.0	34354.44	3	0
372	2008-11-21	2024-01-19	906262.83	11.94	76.3	42	2640000.0	55888.83	3	0
373	2008-11-24	2028-12-28	3010305.26	12.55	77.85	77	4000000.0	75000.0	5	0
374	2008-11-24	2023-11-28	374431.7	13.85	44.44	74	1000000.0	27968.4	3	0
375	2008-11-25	2024-01-25	844997.52	12.44	53.88	77	1600000.0	35999.75	4	0
376	2008-11-25	2028-09-28	1285142.54	15.15	79.75	24	2100000.0	25533.33	3	0
377	2008-11-25	2029-01-25	1173666.16	13.44	66.1	77	1500000.0	45115.37	4	0
378	2008-11-26	2029-01-26	2200087.81	13.65	80.0	72	2800000.0	45865.44	3	0
379	2008-11-26	2024-01-26	2475932.6	11.94	59.95	77	8000000.0	159846.73	5	0
380	2008-11-27	2028-06-12	773313.34	12.94	46.15	77	1400000.0	36646.88	5	0
381	2008-11-27	2034-01-27	819758.57	14.15	70.0	16	910000.0	30450.0	3	0
382	2008-11-27	2024-01-26	438722.64	12.69	89.87	42	1890000.0	48460.4	3	0
383	2008-11-28	2024-01-26	230042.48	13.85	39.07	52	1100000.0	42157.58	3	0
384	2008-11-28	2024-01-26	445796.22	12.94	79.97	66	1522000.0	23531.27	5	0
385	2008-11-28	2023-09-28	443214.22	13.85	38.09	35	1200000.0	22513.25	4	0
386	2008-11-28	2023-12-11	386897.63	13.15	59.54	33	1400000.0	27500.0	5	0
387	2008-11-28	2022-11-28	766757.53	11.94	57.07	72	2300000.0	52015.69	3	0
388	2008-11-28	2024-01-26	522161.96	13.85	63.93	64	1000000.0	43205.83	5	0
389	2008-11-28	2024-01-26	368051.84	12.94	70.0	16	686000.0	19140.0	3	0
390	2008-12-01	2034-02-01	1080462.41	12.94	71.15	14	1850000.0	33199.87	5	0
391	2008-12-01	2024-02-01	2339803.35	11.94	53.62	66	4500000.0	98624.35	5	0
392	2008-12-01	2034-02-01	632161.63	14.35	36.99	74	700000.0	29938.7	3	0
393	2008-12-01	2024-02-01	520854.18	13.65	63.88	74	950000.0	35906.58	3	0
394	2008-12-02	2019-12-30	96888.09	13.85	51.85	42	1013800.0	17363.99	3	0
395	2008-12-02	2024-02-02	395346.51	12.44	28.28	76	750000.0	21184.18	3	0
396	2008-12-02	2024-02-02	1055105.09	12.94	79.98	77	1970000.0	45195.12	4	0
397	2008-12-02	2023-09-18	835891.61	12.69	86.84	77	2000000.0	38234.04	4	0
398	2008-12-03	2034-02-03	1206299.78	13.65	23.14	72	1347000.0	37665.48	3	0
399	2008-12-03	2023-11-28	443015.46	12.44	56.81	74	1200000.0	30678.2	3	0
400	2008-12-03	2024-02-02	715348.79	13.85	29.39	78	1300000.0	27951.63	4	0
401	2008-12-04	2024-02-02	964407.53	13.65	69.84	27	1760000.0	28590.65	5	0
402	2008-12-04	2024-02-02	376372.7	13.15	50.0	58	1500000.0	28504.27	5	0
403	2008-12-05	2024-02-05	881481.45	11.94	54.05	38	1700000.0	27122.41	3	0
404	2008-12-05	2024-02-05	819742.14	12.65	46.14	18	1546000.0	34697.48	6	0
405	2008-12-05	2027-04-19	1063027.95	13.44	69.73	77	1560000.0	32589.36	4	0
406	2008-12-05	2023-02-03	309544.11	13.35	59.48	46	920000.0	17965.34	5	0
407	2008-12-08	2024-02-08	777987.34	11.94	56.81	34	1500000.0	35945.11	3	0
408	2008-12-08	2024-02-08	446628.62	14.35	60.37	66	800000.0	43288.3	5	0
409	2008-12-09	2034-02-09	944723.32	13.65	69.0	35	1055700.0	33984.37	5	0
410	2008-12-09	2024-02-09	1193510.78	13.35	56.51	54	2200000.0	33995.27	6	0
411	2008-12-09	2031-10-28	169856.22	14.35	65.09	70	1630000.0	42926.13	6	0
412	2008-12-10	2032-03-18	664358.62	12.94	56.69	12	800000.0	28029.61	3	0
413	2008-12-10	2029-02-12	1014823.91	13.44	69.99	77	1293000.0	20075.7	4	0
414	2008-12-10	2024-02-12	817629.91	13.15	57.08	77	1500000.0	67222.22	5	0
415	2008-12-10	2024-02-09	409271.02	13.15	69.77	42	1281000.0	21045.73	3	0
416	2008-12-11	2021-08-18	309636.04	13.65	62.18	36	1000000.0	30000.0	5	0
417	2008-12-11	2024-02-09	1274432.72	12.65	69.71	77	2400000.0	75000.0	5	0
418	2008-12-11	2024-02-09	608740.81	14.35	69.87	74	1090000.0	13808.75	3	0
419	2008-12-12	2024-02-12	463400.58	15.35	70.0	74	805000.0	34023.5	3	0
420	2008-12-12	2022-07-28	227436.73	13.85	39.37	24	600000.0	18517.13	3	0
421	2008-12-12	2024-02-12	326894.42	14.35	64.62	24	2013000.0	60531.55	3	0
422	2008-12-12	2022-02-11	353527.03	11.94	31.91	42	994000.0	38695.3	3	0
423	2008-12-12	2038-03-01	940926.08	13.69	63.66	77	1473800.0	40046.34	5	0
424	2008-12-12	2024-02-12	727619.13	14.35	63.69	74	1300000.0	13346.24	3	0
425	2008-12-12	2024-02-12	592227.22	14.35	67.94	56	1060000.0	35712.77	3	0
426	2008-12-15	2029-02-15	680486.71	11.94	45.43	77	900000.0	20760.5	5	0
427	2008-12-15	2024-02-15	223545.44	14.65	70.0	10	1400000.0	49157.29	5	0
428	2008-12-15	2020-09-28	396129.9	14.35	66.66	70	2000000.0	48366.95	5	0
429	2008-12-16	2024-02-16	477055.31	14.35	69.95	24	1157000.0	54609.82	3	0
430	2008-12-16	2021-02-16	277617.79	13.65	67.74	13	1050000.0	21327.68	4	0
431	2008-12-16	2033-01-18	809466.19	12.94	60.43	74	1500000.0	38658.05	3	0
432	2008-12-16	2024-02-16	785997.5	13.65	69.98	74	1436000.0	16745.38	3	0
433	2008-12-16	2029-02-16	1793487.88	14.15	66.21	36	2251000.0	69363.0	5	0
434	2008-12-16	2024-02-16	500075.99	13.85	59.96	36	900000.0	21629.58	3	0
435	2008-12-16	2024-02-16	513001.85	13.15	33.08	24	950000.0	33585.0	3	0
436	2008-12-17	2024-02-16	1004049.26	13.85	50.87	78	1800000.0	22798.07	5	0
437	2008-12-17	2024-02-16	510992.14	14.85	46.08	39	900000.0	40000.0	3	0
438	2008-12-17	2024-02-16	556690.7	13.85	44.76	16	1000000.0	14877.0	3	0
439	2008-12-18	2029-02-16	2201379.5	14.15	69.97	77	2764000.0	78300.0	5	0
440	2008-12-18	2024-02-16	436659.01	13.15	69.56	4	800000.0	14362.46	3	0
441	2008-12-18	2028-12-28	625176.36	12.44	69.98	16	1229000.0	33772.08	3	0
442	2008-12-18	2024-02-16	594109.95	11.94	37.77	25	1033600.0	20899.66	3	0
443	2008-12-18	2034-02-17	2024752.37	12.94	69.91	77	3150000.0	54568.62	5	0
444	2008-12-18	2024-02-16	925999.51	13.55	34.42	59	1700000.0	60147.3	3	0
445	2008-12-18	2021-07-28	289895.69	12.44	40.37	71	2000000.0	79241.66	3	0
446	2008-12-18	2024-02-16	604981.91	13.85	48.67	34	1100000.0	20178.77	3	0
447	2008-12-18	2024-02-16	1018290.46	12.94	70.0	2	1883000.0	42370.13	3	0
448	2008-12-18	2024-02-16	445776.64	13.85	50.31	54	800000.0	24670.45	3	0
449	2008-12-19	2024-02-19	495798.74	13.85	52.32	2	900000.0	19184.79	3	0
450	2008-12-19	2024-02-19	334091.73	13.85	27.76	16	600000.0	24264.02	3	0
451	2008-12-19	2024-02-19	755963.48	13.15	57.3	77	1386000.0	17557.88	5	0
452	2008-12-19	2019-03-05	0.0	12.94	68.61	16	1710000.0	38941.19	3	0
453	2008-12-19	2023-11-28	524164.32	13.15	59.98	16	1000000.0	30945.32	3	0
454	2008-12-19	2024-02-19	862809.69	13.65	68.18	28	1575000.0	32840.51	5	0
455	2008-12-22	2024-02-22	414701.3	12.44	70.0	54	1379000.0	50000.08	5	0
456	2008-12-22	2024-01-29	446467.92	12.44	70.0	4	1155000.0	27916.13	3	0
457	2008-12-22	2024-02-22	788639.28	14.35	61.94	70	1400000.0	45976.48	5	0
458	2008-12-22	2019-03-01	0.0	14.35	35.62	72	1500000.0	78072.35	5	0
459	2008-12-22	2024-02-22	447256.68	13.85	49.97	61	892000.0	31303.75	3	0
460	2008-12-22	2024-02-22	577582.92	15.35	70.0	63	1750000.0	35000.0	4	0
461	2008-12-22	2024-02-22	975636.94	13.85	49.94	63	1750000.0	32209.91	5	0
462	2008-12-22	2021-11-18	289952.0	13.85	66.21	63	2250000.0	70144.74	5	0
463	2008-12-22	2024-02-22	19409.93	12.65	35.48	52	1273000.0	42604.83	3	0
464	2008-12-22	2023-07-28	371028.07	14.35	69.99	78	2393000.0	55000.0	6	0
465	2008-12-22	2020-12-28	233183.59	14.15	69.62	42	1100000.0	21568.79	3	0
466	2008-12-22	2022-09-28	319072.9	11.94	59.84	66	2280000.0	42830.45	5	0
467	2008-12-22	2024-01-18	643636.13	11.94	69.99	66	2809000.0	58071.94	5	0
468	2008-12-22	2024-02-22	855362.22	12.44	59.29	66	1600000.0	45000.0	4	0
469	2008-12-23	2024-02-23	341311.94	11.44	50.42	70	1200000.0	28367.02	5	0
470	2008-12-23	2023-08-28	513558.12	12.44	53.07	25	1500000.0	29916.66	5	0
471	2008-12-23	2024-03-11	1373660.83	14.35	55.59	77	3200000.0	43119.83	5	0
472	2008-12-23	2030-08-19	557318.1	13.44	70.0	71	1101100.0	35432.38	3	0
473	2008-12-23	2019-12-18	149243.1	12.65	50.57	54	1770000.0	38863.33	5	0
474	2008-12-24	2023-09-18	504780.81	14.85	33.03	38	1435000.0	30000.0	3	0
475	2008-12-24	2019-03-14	0.0	15.35	54.05	72	1000000.0	17817.23	5	0
476	2008-12-24	2024-02-23	556759.64	13.85	31.81	61	1000000.0	23818.86	3	0
477	2008-12-24	2022-03-18	1094984.4	13.15	69.97	66	2995000.0	64158.0	4	0
478	2008-12-25	2019-12-18	80072.77	11.44	40.65	34	1000000.0	20852.43	3	0
479	2008-12-25	2025-03-18	1216807.46	14.85	69.77	24	2050000.0	28756.97	3	0
480	2008-12-25	2029-02-23	890560.04	12.94	29.15	60	1350000.0	33047.73	5	0
481	2008-12-25	2024-02-23	805250.62	12.94	70.0	16	1485400.0	43500.0	3	0
482	2008-12-25	2024-02-23	920948.7	13.85	57.66	77	2100000.0	30450.0	5	0
483	2008-12-25	2029-02-23	719473.58	14.35	56.17	16	900000.0	26263.61	3	0
484	2008-12-25	2024-02-23	60571.32	12.94	69.95	3	882000.0	19799.34	5	0
485	2008-12-26	2024-02-26	513235.7	11.94	52.11	27	1230000.0	32987.5	3	0
486	2008-12-26	2023-07-28	497477.19	13.85	59.33	27	985000.0	28933.04	5	0
487	2008-12-26	2032-07-12	1061136.4	15.35	45.41	77	1500000.0	34500.0	5	0
488	2008-12-26	2021-03-01	215744.75	12.44	42.23	51	900000.0	46471.19	5	0
489	2008-12-26	2023-11-28	534145.21	14.35	68.96	24	1400000.0	23496.74	3	0
490	2008-12-26	2024-02-26	736776.99	14.35	70.0	42	1303400.0	18700.29	3	0
491	2008-12-26	2024-02-26	518478.64	13.85	48.94	54	930000.0	14955.91	3	0
492	2008-12-26	2029-02-26	719643.16	14.35	38.0	42	900000.0	25595.84	3	0
493	2008-12-26	2029-02-26	388304.53	12.94	11.45	69	500000.0	34800.0	3	0
494	2008-12-26	2023-11-28	439180.27	12.44	58.79	66	3000000.0	66337.66	5	0
495	2008-12-26	2023-12-18	367485.14	13.85	52.02	78	1820000.0	19395.41	5	0
496	2008-12-29	2028-07-28	1785281.21	13.44	62.4	78	2700000.0	33060.0	5	0
497	2008-12-29	2023-07-28	461994.27	13.85	55.09	2	994000.0	34063.22	3	0
498	2008-12-29	2022-12-28	501299.68	15.35	69.78	63	1050000.0	43061.2	3	0
499	2008-12-29	2022-10-28	807460.34	15.35	69.93	36	2000000.0	85000.0	5	0
500	2008-12-29	2024-02-29	848107.02	14.35	69.72	61	1550000.0	47359.32	3	0
501	2008-12-29	2024-02-29	743259.13	13.65	69.3	34	1400000.0	37831.66	3	0
502	2008-12-29	2024-02-29	1186986.51	13.85	69.98	27	2278000.0	52047.33	6	0
503	2008-12-29	2024-02-29	466767.9	13.85	51.79	76	1250000.0	16901.77	5	0
504	2008-12-30	2034-02-28	3935233.64	13.55	69.79	77	4400000.0	92704.41	5	0
505	2008-12-30	2023-11-28	1660259.04	14.35	68.97	77	3450000.0	68998.75	5	0
506	2008-12-30	2023-11-28	664488.39	13.85	41.03	10	1670000.0	37703.19	5	0
507	2008-12-31	2022-02-28	295571.77	13.35	59.28	18	830000.0	23373.66	5	0
508	2009-01-11	2024-03-11	551147.83	13.85	70.0	4	980000.0	31317.79	3	0
509	2009-01-11	2028-09-28	880193.2	14.35	56.14	75	1700000.0	29618.74	6	0
510	2009-01-12	2029-03-12	651277.54	15.35	44.87	63	800000.0	24333.33	3	0
511	2009-01-13	2024-03-13	531591.39	13.65	69.93	12	949000.0	70429.05	5	0
512	2009-01-13	2025-07-28	676179.04	14.35	69.97	24	1599000.0	39097.43	3	0
513	2009-01-13	2024-03-13	591336.8	14.35	69.76	74	1050000.0	24472.4	3	0
514	2009-01-14	2024-03-14	525137.58	12.94	69.95	36	1050000.0	22644.66	5	0
515	2009-01-15	2024-03-15	518290.12	12.94	69.23	51	945000.0	35918.25	4	0
516	2009-01-16	2021-03-16	1610223.85	12.44	69.22	77	6090000.0	241202.73	3	0
517	2009-01-16	2033-07-11	621925.69	12.94	69.01	42	1040000.0	28230.93	3	0
518	2009-01-19	2024-03-19	455691.77	13.85	22.79	78	1100000.0	58163.55	5	0
519	2009-01-19	2024-03-19	598924.07	14.35	69.36	46	1050000.0	36773.02	5	0
520	2009-01-20	2024-03-20	785103.87	11.44	50.9	66	1500000.0	24000.0	4	0
521	2009-01-21	2024-01-29	1110812.59	12.44	58.59	42	2400000.0	59471.82	3	0
522	2009-01-22	2024-03-22	343449.82	14.85	32.44	76	594000.0	18349.59	5	0
523	2009-01-23	2024-03-22	540068.37	12.44	28.57	54	1000000.0	23750.0	5	0
524	2009-01-23	2024-03-22	337137.26	13.85	54.54	74	600000.0	18073.66	3	0
525	2009-01-26	2024-03-26	1040769.26	14.85	53.72	78	1800000.0	35000.0	4	0
526	2009-01-26	2024-02-12	643729.54	13.15	69.13	14	2240000.0	31462.18	5	0
527	2009-01-26	2024-02-19	519799.15	13.85	55.37	16	1400000.0	32864.25	3	0
528	2009-01-26	2024-03-26	772905.01	15.85	30.44	38	1300000.0	38000.0	3	0
529	2009-01-27	2029-03-27	758285.69	14.15	69.91	3	950000.0	31166.57	6	0
530	2009-01-27	2024-03-27	567271.08	14.85	59.57	42	980000.0	42564.95	3	0
531	2009-01-27	2024-03-27	666858.48	13.44	58.47	32	1200000.0	50000.0	5	0
532	2009-01-28	2034-02-28	1432739.98	13.15	40.55	72	1610000.0	31211.99	3	0
533	2009-01-29	2024-03-29	663535.48	14.35	69.95	12	1164000.0	40020.0	5	0
534	2009-01-30	2024-03-29	859812.0	13.65	69.99	23	1535000.0	31298.33	5	0
535	2009-01-30	2024-03-29	369221.65	14.85	54.23	2	640000.0	12672.52	3	0
536	2009-02-02	2024-04-02	539532.69	13.15	52.63	52	1100000.0	24346.18	3	0
537	2009-02-02	2024-04-02	806674.73	14.35	69.91	29	1390000.0	98193.83	3	0
538	2009-02-02	2024-04-02	613366.53	12.94	69.22	51	1120000.0	24231.34	4	0
539	2009-02-03	2034-02-20	472751.97	12.94	69.98	66	4580000.0	83902.8	5	0
540	2009-02-04	2029-04-04	1701430.26	14.35	59.98	77	3149000.0	85000.0	5	0
541	2009-02-05	2024-04-05	433449.91	14.85	55.47	16	750000.0	53301.66	3	0
542	2009-02-05	2033-09-28	434670.87	14.85	70.0	16	1008700.0	26100.0	3	0
543	2009-02-05	2024-04-05	822305.02	12.94	70.0	44	1498700.0	50000.0	5	0
544	2009-02-06	2024-02-12	884658.41	14.85	55.71	63	2000000.0	62808.9	5	0
545	2009-02-06	2029-04-06	760667.1	13.44	68.51	74	966000.0	36718.07	5	0
546	2009-02-06	2024-04-05	403790.96	14.85	30.83	16	700000.0	14790.0	3	0
547	2009-02-06	2024-04-05	601580.43	16.35	67.88	4	1000000.0	24310.0	3	0
548	2009-02-09	2022-03-28	74856.48	15.35	41.17	35	1400000.0	35000.0	5	0
549	2009-02-11	2034-02-28	1257118.27	14.35	69.92	24	1390000.0	27841.08	5	0
550	2009-02-11	2028-12-28	1364308.59	14.15	64.8	77	1950000.0	52050.0	5	0
551	2009-02-11	2024-04-11	690813.39	12.94	70.0	14	1239000.0	60006.57	5	0
552	2009-02-12	2024-04-12	400781.93	13.85	33.33	4	700000.0	23845.25	3	0
553	2009-02-13	2024-04-12	1792069.41	13.65	66.51	25	3200000.0	60025.0	5	0
554	2009-02-13	2023-12-11	500098.25	15.35	69.99	46	1283840.0	28622.79	4	0
555	2009-02-16	2024-04-16	599971.82	14.35	65.37	44	1050000.0	30015.0	4	0
556	2009-02-18	2034-04-18	818836.76	14.35	34.88	43	900000.0	16078.78	5	0
557	2009-02-19	2023-04-19	449750.9	15.35	64.93	29	1550000.0	20178.65	3	0
558	2009-02-20	2024-04-22	756980.33	13.65	70.0	42	1330000.0	23155.29	3	0
559	2009-02-20	2024-04-22	473105.88	15.35	69.42	56	840000.0	16468.88	5	0
560	2009-02-20	2024-04-22	1157741.36	14.85	48.7	78	1963000.0	61193.41	5	0
561	2009-02-24	2022-09-28	102173.94	15.35	61.78	78	6500000.0	211719.7	5	0
562	2009-02-24	2020-08-28	260337.97	12.44	54.55	25	1470000.0	24360.0	5	0
563	2009-02-24	2024-01-29	357890.85	13.85	52.25	18	1100000.0	27189.27	5	0
564	2009-02-24	2023-12-28	588325.81	13.35	40.84	4	1100000.0	19823.43	3	0
565	2009-02-25	2024-04-25	500638.47	15.35	67.2	56	840000.0	34623.9	4	0
566	2009-02-25	2024-04-25	588260.74	14.85	47.68	74	1000000.0	25054.2	3	0
567	2009-02-26	2024-04-26	1220308.78	15.35	70.0	27	2184000.0	65311.59	6	0
568	2009-02-27	2024-04-26	412585.85	14.85	43.85	76	700000.0	41020.43	5	0
569	2009-02-27	2036-02-28	423767.69	16.6	30.73	61	787000.0	28263.84	3	0
570	2009-02-27	2034-04-27	439555.46	13.65	44.7	67	970000.0	12447.04	3	0
571	2009-03-02	2024-05-02	754190.0	14.35	67.04	39	1300000.0	33871.08	3	0
572	2009-03-02	2024-05-02	441754.79	14.85	43.35	4	750000.0	20326.59	3	0
573	2009-03-03	2024-02-28	484600.38	13.65	69.97	51	1177000.0	22293.04	5	0
574	2009-03-03	2024-05-03	359316.86	15.35	69.96	24	1034000.0	44027.19	6	0
575	2009-03-03	2023-06-19	621899.96	14.35	69.94	66	1233000.0	38979.72	5	0
576	2009-03-04	2024-05-03	560863.35	13.85	41.88	2	980000.0	29931.2	3	0
577	2009-03-04	2022-12-28	470740.63	16.35	67.15	36	965000.0	23686.15	4	0
578	2009-03-06	2022-03-10	412032.78	15.35	62.87	28	1050000.0	31598.68	5	0
579	2009-03-06	2029-05-04	1016892.59	15.85	64.29	23	1223500.0	24494.34	5	0
580	2009-03-06	2028-07-18	463462.87	15.35	47.21	32	880000.0	26323.34	4	0
581	2009-03-10	2024-01-10	678401.43	14.85	43.92	77	1900000.0	52948.8	5	0
582	2009-03-11	2024-05-10	537552.5	15.35	68.18	4	900000.0	23294.25	3	0
583	2009-03-11	2023-05-11	429137.39	14.85	40.0	2	824000.0	14165.3	3	0
584	2009-03-13	2024-05-13	355203.7	11.0	89.99	35	1090700.0	57422.57	6	0
585	2009-03-13	2024-05-13	478337.43	15.35	65.12	16	900000.0	17041.86	3	0
586	2009-03-16	2024-05-16	1188139.61	14.85	57.26	78	2000000.0	66518.89	6	0
587	2009-03-17	2024-05-17	488300.69	16.35	66.33	70	796000.0	25821.0	5	0
588	2009-03-18	2019-07-29	56596.18	14.85	46.64	18	1788000.0	42242.09	6	0
589	2009-03-20	2022-06-28	537725.51	14.85	34.03	72	1300000.0	46413.68	6	0
590	2009-03-20	2024-05-20	476196.93	14.85	58.6	74	800000.0	20175.04	4	0
591	2009-03-20	2022-07-18	588093.82	15.05	64.05	77	6050000.0	159114.29	5	0
592	2009-03-20	2024-05-20	543241.32	15.35	66.46	74	900000.0	27825.32	4	0
593	2009-03-25	2019-03-24	0.0	16.35	69.65	28	1400000.0	39867.33	5	0
594	2009-03-26	2023-11-20	517510.45	15.85	55.35	78	2100000.0	46900.0	6	0
595	2009-03-27	2024-02-19	978708.72	14.85	32.48	77	2000000.0	64743.68	5	0
596	2009-03-30	2022-05-30	372354.65	15.35	65.63	30	850000.0	20402.0	4	0
597	2009-03-30	2024-05-30	593304.38	14.85	46.88	69	1000000.0	23033.52	6	0
598	2009-03-31	2024-04-29	672060.42	14.85	69.16	42	1153000.0	40598.04	3	0
599	2009-04-03	2024-06-03	916263.04	15.85	52.52	62	1500000.0	30503.83	5	0
600	2009-04-03	2024-06-03	534357.1	14.85	46.87	74	900000.0	32636.98	6	0
601	2009-04-03	2024-06-03	590830.48	15.35	68.67	24	980000.0	43823.5	4	0
602	2009-04-06	2024-06-06	2535393.98	15.85	56.95	29	4100000.0	137440.0	3	0
